991.094	1089.78	1188.46	25.0265	25.9536	25.9747	20.0019	20.0022	20.0022
991.107	1089.79	1188.48	25.1714	26.1252	26.147	20.002	20.0023	20.0023
991.121	1089.81	1188.5	25.318	26.2989	26.3213	20.0021	20.0024	20.0025
991.135	1089.83	1188.52	25.4663	26.4747	26.4977	20.0022	20.0025	20.0026
991.148	1089.84	1188.54	25.6164	26.6525	26.6762	20.0023	20.0026	20.0027
991.161	1089.86	1188.56	25.7682	26.8323	26.8567	20.0024	20.0028	20.0028
991.175	1089.87	1188.57	25.9217	27.0142	27.0392	20.0025	20.0029	20.003
991.188	1089.89	1188.59	26.0769	27.1981	27.2238	20.0026	20.003	20.0031
991.201	1089.91	1188.61	26.2338	27.384	27.4103	20.0027	20.0032	20.0032
991.214	1089.92	1188.63	26.3924	27.5719	27.5989	20.0028	20.0033	20.0034
991.227	1089.94	1188.65	26.5526	27.7617	27.7894	20.003	20.0035	20.0035
991.241	1089.95	1188.66	26.7145	27.9535	27.9819	20.0031	20.0036	20.0037
991.254	1089.97	1188.68	26.878	28.1472	28.1763	20.0032	20.0038	20.0038
991.267	1089.98	1188.7	27.0431	28.3429	28.3727	20.0034	20.0039	20.004
991.28	1090	1188.71	27.2098	28.5404	28.571	20.0035	20.0041	20.0041
991.292	1090.01	1188.73	27.3782	28.7399	28.7712	20.0036	20.0043	20.0043
991.305	1090.03	1188.75	27.5481	28.9412	28.9732	20.0038	20.0044	20.0045
991.318	1090.04	1188.76	27.7196	29.1444	29.1772	20.0039	20.0046	20.0046
991.331	1090.06	1188.78	27.8927	29.3495	29.383	20.0041	20.0048	20.0048
991.344	1090.07	1188.8	28.0673	29.5564	29.5907	20.0042	20.005	20.005
991.357	1090.08	1188.81	28.2435	29.7651	29.8002	20.0044	20.0052	20.0052
991.37	1090.1	1188.83	28.4212	29.9757	30.0115	20.0045	20.0054	20.0054
991.382	1090.11	1188.84	28.6004	30.188	30.2246	20.0047	20.0056	20.0056
991.395	1090.13	1188.86	28.7811	30.4022	30.4395	20.0049	20.0058	20.0058
991.408	1090.14	1188.88	28.9633	30.6181	30.6562	20.0051	20.006	20.006
991.421	1090.16	1188.89	29.147	30.8358	30.8747	20.0052	20.0062	20.0062
991.433	1090.17	1188.91	29.3322	31.0552	31.095	20.0054	20.0064	20.0064
991.446	1090.19	1188.92	29.5188	31.2764	31.3169	20.0056	20.0066	20.0066
991.458	1090.2	1188.94	29.707	31.4993	31.5406	20.0058	20.0069	20.0068
991.471	1090.21	1188.96	29.8965	31.7239	31.7661	20.006	20.0071	20.0071
991.484	1090.23	1188.97	30.0875	31.9502	31.9932	20.0062	20.0074	20.0073
991.496	1090.24	1188.99	30.2799	32.1782	32.222	20.0064	20.0076	20.0075
991.509	1090.26	1189	30.4737	32.4078	32.4525	20.0066	20.0079	20.0078
991.521	1090.27	1189.02	30.6689	32.6391	32.6847	20.0068	20.0081	20.008
991.534	1090.28	1189.03	30.8655	32.8721	32.9185	20.007	20.0084	20.0083
991.546	1090.3	1189.05	31.0635	33.1067	33.154	20.0072	20.0087	20.0086
991.558	1090.31	1189.06	31.2628	33.3429	33.3911	20.0075	20.009	20.0088
991.571	1090.32	1189.08	31.4635	33.5808	33.6298	20.0077	20.0092	20.0091
991.583	1090.34	1189.09	31.6656	33.8202	33.8701	20.0079	20.0095	20.0094
991.595	1090.35	1189.11	31.869	34.0612	34.112	20.0082	20.0098	20.0096
991.608	1090.37	1189.12	32.0737	34.3038	34.3555	20.0084	20.0101	20.0099
991.62	1090.38	1189.14	32.2798	34.548	34.6006	20.0087	20.0104	20.0102
991.632	1090.39	1189.15	32.4871	34.7937	34.8472	20.0089	20.0108	20.0105
991.644	1090.41	1189.17	32.6958	35.041	35.0954	20.0092	20.0111	20.0108
991.656	1090.42	1189.18	32.9057	35.2898	35.3451	20.0094	20.0114	20.0111
991.669	1090.43	1189.2	33.1169	35.5401	35.5963	20.0097	20.0117	20.0115
991.681	1090.45	1189.21	33.3294	35.7919	35.849	20.01	20.0121	20.0118
991.693	1090.46	1189.23	33.5431	36.0452	36.1033	20.0102	20.0124	20.0121
991.705	1090.47	1189.24	33.7581	36.2999	36.359	20.0105	20.0128	20.0124
991.717	1090.49	1189.26	33.9744	36.5562	36.6162	20.0108	20.0131	20.0128
991.729	1090.5	1189.27	34.1918	36.8139	36.8749	20.0111	20.0135	20.0131
991.74	1090.51	1189.29	34.4105	37.0731	37.135	20.0114	20.0139	20.0135
991.752	1090.53	1189.3	34.6304	37.3337	37.3966	20.0117	20.0143	20.0138
991.764	1090.54	1189.31	34.8515	37.5957	37.6595	20.012	20.0147	20.0142
991.776	1090.55	1189.33	35.0738	37.8591	37.924	20.0123	20.0151	20.0146
991.788	1090.57	1189.34	35.2973	38.124	38.1898	20.0126	20.0155	20.0149
991.8	1090.58	1189.36	35.522	38.3902	38.457	20.013	20.0159	20.0153
991.811	1090.59	1189.37	35.7478	38.6579	38.7256	20.0133	20.0163	20.0157
991.823	1090.6	1189.38	35.9748	38.9268	38.9956	20.0136	20.0167	20.0161
991.835	1090.62	1189.4	36.2029	39.1972	39.267	20.014	20.0171	20.0165
991.846	1090.63	1189.41	36.4322	39.4689	39.5397	20.0143	20.0176	20.0169
991.858	1090.64	1189.43	36.6626	39.742	39.8138	20.0147	20.018	20.0173
991.869	1090.66	1189.44	36.8941	40.0163	40.0891	20.015	20.0185	20.0177
991.881	1090.67	1189.45	37.1267	40.292	40.3659	20.0154	20.019	20.0182
991.892	1090.68	1189.47	37.3605	40.569	40.6439	20.0157	20.0194	20.0186
991.904	1090.69	1189.48	37.5953	40.8473	40.9232	20.0161	20.0199	20.019
991.915	1090.71	1189.5	37.8312	41.1269	41.2039	20.0165	20.0204	20.0195
991.927	1090.72	1189.51	38.0682	41.4078	41.4858	20.0169	20.0209	20.0199
991.938	1090.73	1189.52	38.3063	41.6899	41.769	20.0173	20.0214	20.0204
